,History,Psychology,Politics,Mathematics,Physics,Internet,PC,Economy Management,Biology,Chemistry,Reading,Geography,Foreign languages,Medicine,Law,Cars,Art exhibitions,Religion,"Countryside, outdoors",Dancing,Musical instruments,Writing,Passive sport,Active sport,Gardening,Celebrities,Shopping,Science and technology,Theatre,Fun with friends,Adrenaline sports,Pets,Age,Gender_mapped
252,0.6000000000000001,0.8,0.4,0.2,0.2,1.0,0.8,0.4,0.2,0.2,1.0,0.6000000000000001,1.0,0.4,0.2,0.4,0.4,0.4,0.8,0.6000000000000001,0.6000000000000001,1.0,1.0,0.6000000000000001,1.0,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,1.0,0.4,1.0,0.6666666666666666,0.0
253,0.2,0.6000000000000001,0.2,0.2,1.0,1.0,1.0,0.2,0.6000000000000001,0.2,0.2,0.2,0.4,0.4,0.2,1.0,0.2,1.0,1.0,0.4,0.2,0.2,1.0,0.4,1.0,0.4,1.0,1.0,0.2,1.0,0.2,0.2,0.5666666666666667,0.0
254,0.4,0.8,0.6000000000000001,0.4,0.2,1.0,0.6000000000000001,0.8,0.2,0.2,0.4,0.2,0.4,1.0,0.6000000000000001,0.6000000000000001,0.2,0.2,0.6000000000000001,0.2,0.2,0.2,0.8,0.2,0.6000000000000001,1.0,1.0,0.2,0.4,1.0,0.2,1.0,0.7666666666666666,0.0
255,0.4,1.0,0.2,0.4,0.4,0.8,0.4,0.2,0.8,0.8,1.0,0.6000000000000001,1.0,0.8,0.2,0.2,0.8,1.0,1.0,0.6000000000000001,1.0,1.0,0.6000000000000001,1.0,0.2,0.2,0.2,0.8,1.0,1.0,0.8,0.6000000000000001,0.6666666666666666,0.0
256,0.6000000000000001,0.4,0.4,0.2,0.2,1.0,0.4,0.6000000000000001,0.2,0.2,0.4,0.4,0.4,0.2,0.6000000000000001,0.6000000000000001,0.2,0.2,0.4,0.6000000000000001,0.4,0.2,0.2,1.0,0.2,1.0,1.0,0.2,0.2,1.0,0.6000000000000001,0.2,0.6666666666666666,0.0
257,0.8,0.4,0.8,1.0,0.6000000000000001,1.0,1.0,0.4,0.4,0.4,0.2,0.6000000000000001,0.8,0.2,0.2,1.0,0.4,0.8,1.0,0.4,0.4,0.2,1.0,1.0,0.2,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,1.0,0.8,0.2,0.6333333333333333,0.5
258,0.4,0.4,0.4,0.8,0.8,1.0,0.6000000000000001,0.2,0.2,0.2,1.0,1.0,0.6000000000000001,0.2,0.2,0.2,0.2,0.6000000000000001,1.0,0.2,0.6000000000000001,0.2,0.8,0.4,0.2,0.2,0.2,0.8,0.6000000000000001,1.0,0.2,0.4,0.6666666666666666,0.0
259,1.0,0.8,0.8,0.2,0.4,0.4,0.4,0.4,0.8,0.6000000000000001,1.0,0.8,0.8,0.6000000000000001,0.8,0.8,0.4,0.6000000000000001,1.0,0.0,0.4,0.4,1.0,0.4,0.2,0.2,0.2,0.6000000000000001,1.0,1.0,0.2,0.2,0.6333333333333333,0.5
260,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6333333333333333,0.5
261,0.6000000000000001,0.4,0.8,0.8,0.4,1.0,1.0,1.0,0.4,0.2,1.0,0.2,1.0,0.2,0.8,0.4,0.6000000000000001,0.4,1.0,1.0,0.8,1.0,0.4,1.0,0.8,0.8,1.0,0.4,0.4,1.0,0.6000000000000001,1.0,0.6,0.0
262,0.6000000000000001,1.0,0.8,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.4,0.4,0.4,1.0,0.0,1.0,0.6000000000000001,0.6000000000000001,0.2,0.8,0.4,1.0,0.6000000000000001,1.0,1.0,0.8,0.2,0.8,0.2,0.6000000000000001,0.6000000000000001,0.8,0.8,0.2,0.6000000000000001,0.6333333333333333,0.0
263,0.2,0.8,0.4,0.6000000000000001,0.4,0.6000000000000001,0.4,0.6000000000000001,0.8,0.2,0.6000000000000001,0.6000000000000001,1.0,0.4,0.8,0.6000000000000001,0.6000000000000001,0.2,0.4,0.4,0.2,0.6000000000000001,1.0,0.8,0.4,0.4,1.0,0.2,0.6000000000000001,1.0,0.4,0.6000000000000001,0.5,0.0
264,0.4,0.4,0.4,0.4,0.4,1.0,1.0,0.4,1.0,1.0,0.6000000000000001,0.4,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,0.8,0.2,0.6000000000000001,0.2,0.2,0.2,0.2,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,0.8,1.0,0.6333333333333333,0.0
265,0.2,0.2,0.2,0.4,0.2,1.0,1.0,0.2,0.4,0.4,0.6000000000000001,0.2,0.6000000000000001,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.6000000000000001,0.2,0.2,0.6000000000000001,0.8,0.2,0.4,1.0,0.2,1.0,0.5,0.0
266,0.6000000000000001,0.6000000000000001,0.2,0.8,0.6000000000000001,0.8,0.8,0.8,0.6000000000000001,0.2,1.0,1.0,1.0,0.4,0.2,0.6000000000000001,0.6000000000000001,0.2,0.8,0.6000000000000001,0.4,0.2,0.4,0.8,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,1.0,0.8,0.8,0.6333333333333333,0.0
267,0.8,0.8,0.8,0.6000000000000001,0.8,0.6000000000000001,0.4,0.4,0.6000000000000001,0.4,1.0,0.4,0.8,0.4,0.4,0.2,0.6000000000000001,0.8,1.0,0.8,0.8,0.4,0.6000000000000001,0.6000000000000001,0.2,0.2,0.6000000000000001,0.8,1.0,1.0,0.8,1.0,0.7,0.0
268,0.2,0.4,0.4,1.0,0.6000000000000001,1.0,0.4,0.2,1.0,1.0,0.2,0.2,0.8,0.6000000000000001,0.2,0.2,0.2,0.2,0.8,1.0,0.2,0.2,1.0,0.4,0.8,0.4,1.0,0.8,0.2,1.0,0.6000000000000001,1.0,0.6333333333333333,0.0
269,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.4,0.6000000000000001,0.4,0.2,1.0,0.8,1.0,0.6000000000000001,1.0,1.0,0.8,0.2,0.4,1.0,0.8,0.2,0.4,0.4,0.2,0.2,0.4,0.2,0.4,1.0,0.4,0.8,0.6000000000000001,0.6000000000000001,0.5666666666666667,0.0
270,0.6000000000000001,1.0,0.6000000000000001,0.2,0.2,1.0,0.8,0.4,0.4,0.2,0.8,0.8,0.8,0.4,0.4,0.2,0.4,0.2,0.4,0.0,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0.4,1.0,1.0,0.2,1.0,0.7666666666666666,0.0
271,0.8,0.2,0.6000000000000001,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.8,0.6000000000000001,0.6000000000000001,0.4,0.4,1.0,0.4,0.2,0.8,0.6000000000000001,0.2,0.2,0.8,1.0,0.2,0.8,0.8,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,0.8,0.5
272,0.6000000000000001,0.8,0.4,0.6000000000000001,0.4,0.6000000000000001,0.2,0.2,1.0,1.0,1.0,0.6000000000000001,0.8,1.0,0.2,0.2,1.0,0.6000000000000001,1.0,0.2,0.2,0.4,0.2,0.4,0.4,0.2,0.4,0.8,1.0,1.0,0.2,1.0,0.6333333333333333,0.0
273,0.6000000000000001,0.8,0.6000000000000001,0.4,0.2,1.0,0.8,0.8,0.6000000000000001,0.4,0.8,0.8,1.0,0.6000000000000001,0.8,0.4,0.8,0.2,0.8,0.6000000000000001,0.6000000000000001,0.4,0.8,0.8,0.2,0.4,0.8,0.8,0.6000000000000001,1.0,1.0,0.2,0.6333333333333333,0.0
274,1.0,1.0,1.0,0.2,0.2,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.2,0.8,0.4,0.4,0.4,1.0,0.8,0.6000000000000001,0.2,1.0,0.8,0.4,0.8,0.4,0.8,1.0,0.2,0.2,0.8,0.8,1.0,0.6000000000000001,0.8,0.7333333333333333,0.0
275,1.0,1.0,0.8,0.4,0.4,1.0,1.0,0.6000000000000001,0.4,0.4,1.0,0.6000000000000001,1.0,0.4,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.4,0.6000000000000001,0.4,1.0,0.8,0.4,0.4,0.8,1.0,0.8,1.0,1.0,0.2,0.4,0.6666666666666666,0.0
276,0.8,0.2,0.2,0.6000000000000001,0.2,1.0,0.2,0.8,0.2,0.2,0.8,0.2,0.8,0.2,0.4,0.2,0.2,0.6000000000000001,0.8,0.4,0.8,0.2,1.0,0.4,0.2,0.4,0.8,0.2,0.6000000000000001,1.0,1.0,0.2,0.7,0.0
277,1.0,0.6000000000000001,0.8,0.4,0.4,1.0,1.0,0.8,0.2,0.2,0.4,0.4,1.0,0.4,0.8,0.6000000000000001,0.2,0.2,0.2,0.2,0.2,0.2,0.8,1.0,0.2,0.2,0.4,0.6000000000000001,0.4,1.0,0.4,0.2,0.6333333333333333,0.5
278,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.4,1.0,1.0,1.0,1.0,0.8,0.6000000000000001,0.4,0.8,0.6000000000000001,0.4,1.0,0.4,0.2,0.2,0.2,1.0,1.0,0.6000000000000001,0.4,1.0,0.4,1.0,1.0,1.0,0.6333333333333333,0.5
279,0.6000000000000001,0.8,0.2,0.2,0.2,1.0,0.2,0.2,0.2,0.0,0.2,0.2,0.4,0.2,1.0,0.2,0.2,0.6000000000000001,0.4,0.2,0.4,0.2,0.6000000000000001,0.2,0.2,0.4,1.0,0.2,0.4,0.8,0.2,1.0,0.6666666666666666,0.0
280,0.6000000000000001,0.8,0.4,0.2,0.4,0.8,0.4,0.4,0.6000000000000001,0.2,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.4,0.4,0.6000000000000001,0.6000000000000001,0.8,1.0,0.8,1.0,1.0,1.0,0.2,0.4,1.0,0.4,1.0,0.8,0.6000000000000001,0.8,0.6,0.0
281,0.4,0.6000000000000001,0.6000000000000001,0.2,0.8,0.8,0.6000000000000001,0.2,1.0,1.0,0.4,0.8,0.8,1.0,0.2,0.8,0.6000000000000001,0.2,0.8,0.6000000000000001,1.0,0.2,1.0,0.2,0.2,0.2,0.4,0.8,0.4,1.0,0.2,1.0,0.6333333333333333,0.5
282,0.2,0.6000000000000001,0.4,0.2,0.2,0.8,0.2,1.0,0.4,0.2,0.2,0.2,0.6000000000000001,0.2,0.2,0.8,0.2,0.2,0.8,0.2,0.2,0.2,0.4,0.2,0.2,0.4,0.8,0.4,0.6000000000000001,0.8,0.2,1.0,0.6666666666666666,0.0
283,0.4,0.4,0.4,1.0,0.6000000000000001,1.0,1.0,0.8,0.6000000000000001,0.4,0.2,0.6000000000000001,0.8,0.6000000000000001,0.4,0.6000000000000001,0.4,0.2,0.8,0.4,0.4,0.2,1.0,1.0,0.6000000000000001,0.4,0.4,1.0,0.6000000000000001,0.8,1.0,0.2,0.7333333333333333,0.5
284,0.4,0.2,0.2,0.8,0.2,1.0,0.8,1.0,0.2,0.2,0.2,0.8,0.6000000000000001,0.2,0.2,0.8,0.2,0.2,1.0,0.2,0.2,0.2,1.0,1.0,0.6000000000000001,0.4,0.2,0.4,0.2,0.6000000000000001,1.0,0.8,0.6666666666666666,0.5
285,0.4,0.6000000000000001,0.4,0.4,0.2,0.8,0.4,0.4,1.0,0.8,1.0,0.4,1.0,1.0,0.2,0.2,0.8,0.8,0.4,0.6000000000000001,0.2,0.4,0.8,0.4,0.2,0.4,0.8,0.6000000000000001,0.6000000000000001,1.0,0.2,1.0,0.6666666666666666,0.0
286,0.8,0.8,0.2,0.2,0.2,0.8,0.8,0.4,0.4,0.2,0.6000000000000001,0.6000000000000001,1.0,0.4,0.4,0.8,1.0,0.2,1.0,0.4,0.2,0.2,0.6000000000000001,1.0,0.4,0.6000000000000001,1.0,0.6000000000000001,0.8,1.0,0.4,1.0,0.9,0.0
287,0.8,0.6000000000000001,0.6000000000000001,0.2,0.2,0.8,0.4,0.8,0.8,0.4,0.8,0.8,0.8,0.6000000000000001,0.4,0.4,0.6000000000000001,0.4,0.6000000000000001,0.4,0.4,0.2,0.6000000000000001,0.8,0.4,0.4,0.8,0.6000000000000001,0.6000000000000001,1.0,0.4,0.8,0.6333333333333333,0.0
288,0.4,0.4,0.2,0.2,0.6000000000000001,1.0,0.8,0.6000000000000001,0.6000000000000001,0.4,0.0,0.6000000000000001,1.0,0.4,0.4,0.8,0.4,0.0,1.0,0.4,0.2,0.4,1.0,1.0,0.2,0.4,0.6000000000000001,0.8,0.2,0.4,1.0,0.6000000000000001,0.7333333333333333,0.5
289,1.0,0.4,1.0,0.2,0.4,0.8,0.8,0.8,0.4,0.4,0.4,0.8,0.8,0.6000000000000001,1.0,0.6000000000000001,0.2,0.2,0.8,0.2,0.4,0.2,1.0,0.8,0.2,0.4,0.4,0.6000000000000001,0.8,1.0,1.0,0.8,0.6333333333333333,0.5
290,0.8,0.6000000000000001,0.6000000000000001,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,0.6000000000000001,0.8,1.0,0.6000000000000001,0.2,1.0,1.0,0.6000000000000001,0.6000000000000001,0.2,1.0,0.6000000000000001,0.8,0.2,0.2,1.0,1.0,1.0,1.0,0.8,0.4,0.6666666666666666,0.0
291,0.8,0.6000000000000001,0.6000000000000001,0.4,0.2,0.8,0.2,1.0,0.6000000000000001,0.2,0.8,0.6000000000000001,0.8,0.2,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.2,0.2,0.2,0.6000000000000001,1.0,0.2,0.2,0.4,0.6000000000000001,0.8,0.8,0.8,0.6000000000000001,0.6666666666666666,0.5
292,0.6000000000000001,0.8,0.6000000000000001,0.2,0.2,1.0,0.4,0.4,0.2,0.2,1.0,0.8,1.0,0.2,0.4,0.2,0.6000000000000001,0.2,0.4,0.6000000000000001,0.2,0.8,0.2,0.4,0.2,1.0,1.0,0.8,1.0,1.0,0.6000000000000001,1.0,0.7,0.0
293,0.8,0.2,0.2,1.0,1.0,1.0,0.8,0.4,0.6000000000000001,0.2,1.0,0.4,1.0,0.2,0.2,0.2,0.6000000000000001,0.2,0.8,0.2,0.6000000000000001,0.6000000000000001,0.2,0.4,0.2,0.2,0.4,0.8,0.8,1.0,0.4,1.0,0.5333333333333333,0.0
294,1.0,1.0,0.8,0.2,0.2,0.6000000000000001,0.2,1.0,0.6000000000000001,0.2,0.6000000000000001,0.8,1.0,0.4,0.8,0.4,0.8,0.2,0.6000000000000001,0.8,0.2,0.2,0.6000000000000001,0.8,0.2,0.2,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.4,1.0,0.6333333333333333,0.0
295,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.2,0.4,0.2,0.6000000000000001,0.8,0.2,0.6000000000000001,0.8,0.8,0.4,0.4,0.4,0.4,0.8,1.0,0.4,0.2,0.2,0.8,1.0,0.2,0.4,1.0,0.6000000000000001,0.4,0.8,0.8,1.0,0.6,0.0
296,0.8,0.4,0.6000000000000001,0.8,0.6000000000000001,1.0,1.0,0.4,0.2,0.2,0.4,0.8,1.0,0.2,0.2,1.0,0.4,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0.2,0.2,0.4,1.0,0.2,1.0,1.0,0.8,0.7666666666666666,0.5
297,0.2,0.8,0.2,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.2,0.8,0.8,1.0,0.2,0.6000000000000001,1.0,0.2,0.4,0.6000000000000001,0.8,0.6000000000000001,0.2,0.4,0.6000000000000001,0.8,0.2,0.6000000000000001,0.2,0.2,0.6000000000000001,0.4,1.0,0.4,0.6000000000000001,0.6333333333333333,0.5
298,0.6000000000000001,1.0,0.6000000000000001,0.2,0.2,0.6000000000000001,0.4,0.2,0.2,0.2,1.0,0.4,0.8,0.4,0.2,0.2,0.6000000000000001,0.4,1.0,1.0,0.2,1.0,0.2,1.0,0.4,0.4,0.6000000000000001,0.4,0.2,1.0,0.6000000000000001,1.0,0.6333333333333333,0.0
299,0.6000000000000001,0.8,0.6000000000000001,0.2,0.2,0.8,0.6000000000000001,0.6000000000000001,0.4,0.2,0.2,0.4,0.8,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,0.4,0.6000000000000001,0.2,1.0,0.4,0.2,0.4,0.8,0.4,0.6000000000000001,1.0,0.2,0.8,0.7333333333333333,0.0
300,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.4,1.0,0.6000000000000001,0.4,0.8,0.4,1.0,0.4,0.8,0.6000000000000001,0.4,0.2,1.0,1.0,0.0,0.2,0.8,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.8,0.4,0.6000000000000001,0.4,0.6,0.0
301,1.0,1.0,0.4,0.4,0.8,0.6000000000000001,0.8,0.2,0.4,0.6000000000000001,0.8,0.8,0.2,0.4,0.4,0.4,0.6000000000000001,0.4,0.8,0.2,0.2,0.4,0.4,0.2,0.4,0.2,0.4,1.0,0.8,0.8,0.2,0.6000000000000001,0.6666666666666666,0.5
302,0.6000000000000001,0.8,0.6000000000000001,0.2,0.2,1.0,0.4,0.8,0.4,0.2,0.6000000000000001,0.4,1.0,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,1.0,0.8,0.8,0.4,0.2,0.4,0.6000000000000001,0.2,0.6000000000000001,0.0,0.6000000000000001,0.6000000000000001,1.0,0.4,0.2,0.6333333333333333,0.0
303,0.8,0.4,0.4,1.0,0.4,0.8,0.8,1.0,0.4,0.4,1.0,0.8,0.8,0.6000000000000001,0.6000000000000001,0.8,0.2,0.2,0.8,0.8,0.2,0.2,1.0,0.8,0.8,0.8,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,1.0,0.8333333333333334,0.0
304,0.8,1.0,0.8,0.2,0.2,0.6000000000000001,0.2,0.8,0.6000000000000001,0.2,1.0,0.4,0.8,0.4,0.8,0.2,0.2,0.4,0.2,0.6000000000000001,0.2,0.2,0.4,0.6000000000000001,0.6000000000000001,0.2,0.8,0.6000000000000001,0.2,1.0,0.2,0.2,0.6,0.0
305,1.0,1.0,1.0,0.8,0.4,1.0,0.4,0.4,0.4,0.2,0.8,0.8,1.0,0.2,0.4,0.2,0.6000000000000001,0.6000000000000001,1.0,0.8,1.0,0.4,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.8,1.0,0.6666666666666666,0.0
306,0.6000000000000001,0.8,0.2,0.8,0.2,1.0,1.0,0.6000000000000001,0.6000000000000001,0.2,0.2,1.0,0.8,0.2,0.6000000000000001,1.0,0.4,0.4,0.6000000000000001,0.8,0.8,0.2,1.0,1.0,0.4,0.4,1.0,1.0,0.8,1.0,1.0,1.0,0.5,0.0
307,0.4,0.4,0.4,1.0,0.6000000000000001,1.0,1.0,0.2,1.0,0.8,1.0,0.4,1.0,1.0,0.2,0.2,0.4,0.4,1.0,0.2,1.0,1.0,1.0,0.8,0.4,0.2,0.2,1.0,0.2,0.4,0.2,0.2,0.6333333333333333,0.0
308,0.6000000000000001,0.8,0.8,0.4,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.4,0.2,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.8,0.8,0.2,0.2,1.0,1.0,0.4,0.6000000000000001,0.8,0.8,0.4,1.0,0.8,0.6000000000000001,0.6333333333333333,0.0
309,0.4,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.8,0.4,0.8,0.4,0.2,0.4,0.6000000000000001,0.2,0.6000000000000001,1.0,0.2,0.2,0.4,0.8,1.0,0.2,1.0,0.6000000000000001,0.8,1.0,0.8,0.2,0.5333333333333333,0.0
310,0.2,0.2,0.2,0.4,0.4,0.8,0.8,0.4,1.0,1.0,0.2,0.4,0.4,1.0,0.2,1.0,0.2,0.4,0.4,0.4,0.2,0.2,0.6000000000000001,0.6000000000000001,0.4,0.4,0.8,0.6000000000000001,0.4,0.8,0.8,1.0,0.6333333333333333,0.5
311,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.8,0.6000000000000001,1.0,0.8,0.6000000000000001,1.0,1.0,1.0,0.4,0.4,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,1.0,0.8,0.4,0.6000000000000001,0.8,0.6000000000000001,1.0,1.0,1.0,0.4,0.6,0.0
312,0.4,0.2,0.2,0.4,0.4,0.6000000000000001,0.6000000000000001,0.2,0.2,0.4,0.2,0.6000000000000001,0.2,0.2,0.2,0.6000000000000001,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0.2,0.2,0.2,0.4,0.2,0.8,0.4,0.6000000000000001,0.5,0.5
313,0.6000000000000001,0.8,0.8,0.2,0.2,1.0,0.8,0.2,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.8,0.2,0.4,0.4,0.6000000000000001,0.8,0.8,1.0,0.4,0.2,0.8,0.8,0.2,0.8,1.0,0.4,0.0,0.4,0.4,0.6000000000000001,0.6666666666666666,0.0
314,1.0,0.8,0.4,1.0,1.0,1.0,1.0,0.4,0.6000000000000001,0.4,0.6000000000000001,1.0,1.0,0.6000000000000001,0.6000000000000001,1.0,1.0,0.8,1.0,0.4,1.0,0.8,1.0,1.0,0.4,0.6000000000000001,0.6000000000000001,1.0,0.8,1.0,1.0,1.0,0.6666666666666666,0.5
315,0.8,0.4,0.4,0.2,0.2,1.0,0.6000000000000001,0.8,0.2,0.2,0.4,0.8,0.6000000000000001,0.2,0.2,0.4,0.4,0.6000000000000001,0.4,0.4,0.2,0.2,1.0,0.6000000000000001,0.2,0.8,1.0,0.8,0.6000000000000001,1.0,0.2,0.2,0.6666666666666666,0.5
316,0.6000000000000001,0.4,0.4,0.4,0.4,0.8,0.4,0.2,1.0,0.8,0.2,0.4,0.2,0.4,0.6000000000000001,0.4,0.6000000000000001,0.2,0.8,0.8,0.2,0.2,0.8,0.8,0.8,0.8,1.0,0.6000000000000001,0.4,1.0,0.8,1.0,0.6666666666666666,0.0
317,0.2,0.2,0.2,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.4,0.4,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.2,0.8,0.2,0.2,0.6000000000000001,0.6000000000000001,0.2,0.2,1.0,1.0,0.2,0.4,0.4,1.0,0.2,1.0,0.6000000000000001,1.0,0.6333333333333333,0.5
318,0.6000000000000001,1.0,0.2,0.6000000000000001,0.2,1.0,0.8,0.6000000000000001,1.0,1.0,1.0,0.4,0.8,1.0,0.4,0.2,0.2,1.0,0.6000000000000001,1.0,0.2,0.4,1.0,0.0,1.0,0.6000000000000001,1.0,0.4,1.0,1.0,0.6000000000000001,1.0,0.5333333333333333,0.0
319,0.6000000000000001,1.0,0.8,0.2,0.2,1.0,0.4,0.8,0.4,0.2,1.0,0.8,1.0,0.4,0.4,0.4,0.6000000000000001,1.0,1.0,0.6000000000000001,0.2,0.6000000000000001,0.8,0.2,0.2,0.8,0.6000000000000001,0.6000000000000001,1.0,1.0,0.6000000000000001,0.6000000000000001,0.6,0.0
320,1.0,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,1.0,0.0,0.4,0.2,0.2,0.4,0.8,0.4,0.4,0.8,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.8,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.8,0.8,0.8,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,0.6666666666666666,0.5
321,0.8,1.0,0.4,0.2,0.2,1.0,0.0,0.2,1.0,0.4,0.8,0.4,0.8,1.0,0.6000000000000001,0.2,0.4,0.6000000000000001,0.8,1.0,0.8,0.4,0.6000000000000001,0.8,0.4,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.8,0.8,1.0,0.5333333333333333,0.0
322,1.0,0.4,1.0,0.2,0.2,0.4,0.4,0.4,0.2,0.2,0.6000000000000001,1.0,0.6000000000000001,0.2,1.0,0.6000000000000001,0.6000000000000001,0.4,0.8,0.4,1.0,0.2,0.8,1.0,0.4,0.6000000000000001,0.8,0.4,0.4,0.8,0.6000000000000001,1.0,0.6,0.0
323,0.4,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.8,0.4,1.0,1.0,0.2,0.2,0.6000000000000001,1.0,0.2,0.2,0.2,0.8,0.6000000000000001,0.2,0.6000000000000001,0.2,1.0,0.8,0.8,0.6000000000000001,0.8,1.0,0.4,0.8,0.4,1.0,0.6666666666666666,0.5
324,0.2,0.4,0.4,0.4,0.4,0.6000000000000001,0.6000000000000001,0.8,0.8,0.4,0.4,0.6000000000000001,0.6000000000000001,0.8,0.4,0.2,0.4,0.8,0.8,0.4,0.4,0.2,0.6000000000000001,0.2,0.2,0.8,0.8,0.4,0.6000000000000001,1.0,0.8,0.6000000000000001,0.6,0.0
325,1.0,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,1.0,1.0,0.6000000000000001,1.0,0.8,1.0,0.4,1.0,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.4,1.0,1.0,1.0,0.4,0.6000000000000001,1.0,0.4,1.0,1.0,1.0,0.6333333333333333,0.5
326,0.8,0.8,0.8,0.8,0.2,0.6000000000000001,0.2,1.0,0.2,0.2,0.2,0.6000000000000001,0.6000000000000001,0.4,0.4,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.2,0.4,1.0,0.4,0.8,0.6333333333333333,0.0
327,0.6000000000000001,0.6000000000000001,0.2,0.4,0.2,1.0,1.0,1.0,0.2,0.2,1.0,0.8,0.8,0.4,0.4,0.8,0.6000000000000001,0.2,0.8,0.2,0.2,0.6000000000000001,0.8,0.4,0.4,1.0,0.8,0.8,0.6000000000000001,0.4,0.4,1.0,0.6666666666666666,0.0
328,0.2,1.0,0.8,1.0,0.2,1.0,1.0,1.0,0.2,0.0,0.2,1.0,1.0,0.2,0.6000000000000001,1.0,0.2,0.2,0.6000000000000001,0.2,0.2,0.2,0.6000000000000001,1.0,0.2,0.2,0.6000000000000001,0.2,0.6000000000000001,1.0,0.6000000000000001,0.2,0.6,0.5
329,0.6000000000000001,0.4,0.4,0.4,0.2,0.8,0.8,0.8,0.6000000000000001,0.4,0.2,0.4,0.6000000000000001,0.4,0.2,0.6000000000000001,0.2,0.4,0.8,0.6000000000000001,0.2,0.2,1.0,0.6000000000000001,0.4,1.0,1.0,0.6000000000000001,0.4,1.0,0.4,0.8,0.5666666666666667,0.0
330,0.8,0.6000000000000001,0.4,0.2,0.4,0.8,0.6000000000000001,0.2,0.4,0.2,0.2,0.6000000000000001,1.0,0.0,0.2,0.2,0.4,0.4,0.6000000000000001,0.2,0.2,0.2,0.0,0.8,0.2,0.8,0.6000000000000001,0.6000000000000001,1.0,0.8,0.2,1.0,0.7333333333333333,0.0
